Orlando Open-LC State Qualifier,US,1418.csv
Stars & Stripes Summertime Open,US,832.csv
Liberty Barbell Club Summer Qualifying Meet,US,72.csv
Hassle Free BBC,US,2677.csv
T3 Open,US,5118.csv
Stoneage Invitational,US,4206.csv
Kentucky Muscle Weightlifting Championships,US,3569.csv
Kilo Cup,US,2663.csv
2019 Pan American Games,US,4212.csv
Barbell Shrugged Spring Open,US,826.csv
Mason-Dixon Open,US,66.csv
Chicago Summer Open,US,198.csv
2020 Canadien Junior Weightlifting Championships,US,4574.csv
NOVA Open,US,2105.csv
Midwest Strongest Unicorn,US,173.csv
South Texas Open,US,1381.csv
2012 Heavy Athletics Club W L Championships,US,615.csv
2017 Idaho State Weightlifting Championships,US,2850.csv
2019 Liberty Barbell Classic,US,3596.csv
Downtown Throwdown Weightlifting Exhibition,US,2688.csv
Barbell Rodeo 2017,US,2844.csv
Hassle Free Winter Breaker,US,3582.csv
RVA Open,US,99.csv
Barbell Shrugged Weightlifting Championships,US,601.csv
Pgh BBC Club Fall Meet,US,1395.csv
ZKC International Tournament,US,167.csv
Central Texas Oly Open,US,629.csv
2017 Arizona State Championships,US,2878.csv
Hassle Free Record Breaker,US,1550.csv
2016 Jerry Dunne Red Light Open,US,2059.csv
2020 Cypher Open,US,4428.csv
The AWC Winter Open Last Chance Junior Qualifier,US,3347.csv
McKenna Strikes Back,US,3421.csv
Gains Before Brains,US,5050.csv
Strength HQ Invitational,US,1236.csv
Wilmington Open,US,1222.csv
Iron Beaver Summer Slam,US,3435.csv
Brooklyn Open at The Hall,US,5044.csv
Dallas Weightlifting Classic,US,3353.csv
Sundial Bridge Open,US,1544.csv
Meet-Well Done,US,2065.csv
NorCal Weightlifting Meet,US,4414.csv
Twin City Open 2012,US,946.csv
International Naim Suleymanoglu Tournament,US,4372.csv
Star of the North Games,US,2703.csv
Dayton Barbell Club Summer Open,US,3409.csv
Last Chance AO Final,US,4366.csv
WL Development Qualifier,US,5078.csv
2017 Weightlifting Wise Championships and American Armed Forces Open,US,2717.csv
Minnesota High School State Championship,US,952.csv
Last Chance Qualifier - National University,US,1578.csv
2016 ZKC USA Fall Classic,US,2071.csv
39th Annual Spartan Open Weightlifting Championships,US,4400.csv
Full Tilt Summer Classic,US,3384.csv
Union Christmas Meet,US,1593.csv
FDU Open,US,761.csv
2022 Online International Weightlifting Challenge,US,5093.csv
Pensacola Sand Bar Slam,US,2924.csv
2021 Idaho State Championships,US,5087.csv
2019 Buenos Aires International Open,US,4399.csv
Third Annual Coal Region Classic,US,2930.csv
Pennsylavania State Championship and York Open,US,775.csv
OH Swholy Night Winter Open,US,1587.csv
NMLWC Championships,US,3390.csv
Iowa Open Championships,US,2918.csv
4th Annual Chikara St. Patty's Day Meet,US,985.csv
American Record Makers,US,991.csv
NYC Open,US,749.csv
2013 Russ Knipp Weightlifting Championships,US,1034.csv
2022 Texas Barbell Spring Showdown,US,5252.csv
Lonnie Open,US,3623.csv
2018 Doc Yogi Memorial,US,3145.csv
Last Chance Juniors,US,1752.csv
2015 IWF World Championships,US,1746.csv
Grand Rapids Strength Games,US,3151.csv
Weber State Weightlifting Last Chance Qualifier,US,2529.csv
2022 O.C. Open,US,5246.csv
Louisiana State Championship,US,4158.csv
Seattle Last Chance Qualifier,US,1020.csv
2017 Trident Championships,US,2501.csv
Texas Barbell Fall Classic,US,4170.csv
2012 Hoisting with Heart,US,1008.csv
Mason-Dixon Open,US,3179.csv
Heartland Strength x CB Invitational,US,4616.csv
Mattoon Open WL Championships,US,2267.csv
September online qualifier,US,4602.csv
2016 KIM BARBELL OPEN,US,2273.csv
Union Christmas Meet,US,588.csv
Moorestown Spring Open,US,2515.csv
315 Summer Showdown,US,4164.csv
PWLC Last Chance Arnold Qualifier 2019,US,3838.csv
Team Flaig In-House Qualifier,US,5291.csv
Ponchatula Weightlifting Meet,US,563.csv
WBA presents Westchester's second annual Toss Daddy open at Athletes Warehouse,US,1949.csv
Indiana State Championship,US,205.csv
2016 Oahu Open Weightlifting Championships,US,1791.csv
Fortius Open,US,2298.csv
East Coast Gold : Gold Cup,US,4831.csv
Lindenwood University Open,US,3186.csv
Vehement Elite Athletics Presents:  The 2021 Rising Tides Developmental Meet,US,4825.csv
Craft Winter Liftoff,US,3192.csv
Hyde Park Streetside Showdown,US,1785.csv
Nationals Last Chance Qualifier,US,211.csv
"Drive, Pop, Punch turkey brunch",US,577.csv
2019 Wilmington Open,US,3804.csv
Double Barrel Open,US,1975.csv
Helix BBC Invitational,US,239.csv
The Fall Open,US,1961.csv
Steel City Open 2021,US,4819.csv
Inland Empire Classic,US,3810.csv
2016 Youth & Junior Session @ American Open,US,1977.csv
The Winter Liftaton,US,3806.csv
Second Annual Kentucky  State Championship,US,549.csv
Rite of Passage,US,3812.csv
2016 East Bay Battle - Youth & Junior Championships,US,1963.csv
"Barbarian Barbell presents our 4th Annual ""OctoBar Fest!""",US,3184.csv
La Crosse Open,US,4833.csv
Senior National Last Chance Qualifier,US,1793.csv
Crown Town Throwdown II,US,207.csv
Ho-Ho-Ho-OLY -day Meet,US,561.csv
Three Kings Spring In House,US,5293.csv
Top of Texas Spring Showdown,US,5287.csv
Canadian Senior Championships,US,4199.csv
Night of Champions,US,575.csv
Great Lakes Open,US,213.csv
Fortius Open,US,1787.csv
Murder of Crows Open 2018,US,3190.csv
Little Falls HS (In House Meet),US,4827.csv
Southern Minnesota High School Open,US,2265.csv
Forza House 2020,US,4614.csv
BlueWave Championship 2020,US,4172.csv
Boise Barbell Invite,US,2503.csv
Bluegrass Championship,US,3609.csv
2019 Junior Pan American Championships,US,4166.csv
Barbarian Barbell presents April Pulls 3!,US,5278.csv
2017 THE NORTHWEST NATIONAL QUALIFIER,US,2517.csv
Iron Athlete Winter Open,US,1778.csv
The Arnold Weightlifting Championships,US,2271.csv
The Six Dollar Dare Contest,US,4600.csv
New Mexico Games,US,1988.csv
FX TX Weightlifting Open Unleashed II,US,1750.csv
Hyde Park Christmas Classic,US,2259.csv
VBW Friday Qualifier,US,4628.csv
KiloDelphia Lift off,US,3147.csv
Commonwealth Series 1,US,3621.csv
2022 HF EVO Springbreaker,US,5250.csv
Sacramento High School Open 1,US,1036.csv
Washington State Games & Bad Mother W/L Champs,US,1022.csv
Nashville Weightlifting New Year's Open 2019,US,3635.csv
Las Vegas Barbell Spring Meet,US,5244.csv
Snake River Snake Bite Cup,US,3153.csv
BlackBox Championships,US,1744.csv
Team Chikara Developmental Meet #33,US,987.csv
Cal State University Fullerton Open,US,993.csv
Moorestown Winter Open,US,2926.csv
November 6th PL Comp,US,5091.csv
Scarlet Knight Classic,US,763.csv
Last Chance Qualifier,US,1591.csv
NX Level Weightlifting Invitational,US,2098.csv
Tommy Kono Memorial III,US,3386.csv
Spring 2018 Beehive Invitational,US,3392.csv
2014 Stoneage Weightlifting Meet,US,1585.csv
2012 Baltimore Developmental Invitational,US,777.csv
2017 Montana State Weightliftig Championships and Gough-Karchut Classic,US,2932.csv
2021 Wilton Invitational,US,5085.csv
MIA Classic VII,US,2701.csv
Commonwealth Series 2,US,4370.csv
Minnesota LWC Championships,US,944.csv
Weber State Weightlifting Open,US,1208.csv
Rudy Sablo Memorial,US,3379.csv
Phillips & Springer Weightlifting Classic 2019,US,4416.csv
Summer Weightlifting Open,US,2067.csv
Sunday Series: Get To The Choppa,US,4402.csv
Klash of the Kilos,US,2073.csv
South Metro Open,US,950.csv
Pittsburgh Open Weightlifting Championships,US,788.csv
2017 SENSE Gym Developmental Meet 1,US,2715.csv
2019 Turkey Meet,US,4364.csv
Waxman's Gym Development Meet #5,US,978.csv
Utah Summer Games Sponsored by Strata Barbells,US,1234.csv
Orlando Open and Youth Showcase,US,5052.csv
2018 Winter Classic,US,3423.csv
Last Chance Qualifier,US,3345.csv
Kore Weightlifting Invitational,US,1552.csv
2014 Max's Gym Open,US,1546.csv
The Fighting Duck,US,3351.csv
Good Vibes Weightlifting Meet,US,2729.csv
Un-Lit In-House,US,5046.csv
RVA Open 2020,US,4358.csv
Cataclysm Open,US,3437.csv
Team Chikara Developmental Meet #37,US,1220.csv
Nashville Weightlifting Fall Open,US,159.csv
Composure Weightlifting Open,US,3594.csv
The Praxis Cup at Fitcon,US,2852.csv
The Yard/Crossfit Shifted Open,US,617.csv
Generation Springs Classic,US,1383.csv
Black Swamp Summer Open,US,171.csv
issa meet,US,4589.csv
Black Swamp Spring Open,US,165.csv
Relentless Weightlifting Open,US,1397.csv
Fort Wayne Open,US,603.csv
2018 Hawaii State Championships,US,3580.csv
2020 Pittsburgh Open Weightlifting Championships,US,4204.csv
Dogg Days Open,US,2675.csv
Winter Solstice Open,US,70.csv
Christian Carters Bday Bash,US,830.csv
JonesN4 Weightlifting Open,US,2113.csv
Honky Tonk Heartland Lift Off Yee Haw,US,4562.csv
2016 Muscle Farm Barbell Open,US,2107.csv
Tampa Bay Area Classic 7,US,4576.csv
Winter 1,US,3219.csv
PWA Championships,US,1368.csv
Generation Spring Classic,US,64.csv
Handle Barbell Open,US,824.csv
KilosGiving OPEN by Brooklyn Barbell,US,4210.csv
TSS Summer Showdown,US,2661.csv
Aimee Bluebell Open,US,1340.csv
MWL 81,US,3557.csv
Three Ships Classic,US,4238.csv
Nike 2018 American Open Series 3,US,2891.csv
The Battle of New Orleans Liftoff,US,5126.csv
Spring 2,US,2649.csv
Vulkan Weightlifting Quest for Kilos,US,3231.csv
Back to School Open,US,1426.csv
Emory Open,US,1432.csv
MIA Classic,US,3225.csv
2018 Stoneage Invitational,US,3543.csv
Turkey Cup,US,2885.csv
Team WMY Club Meet 2022A,US,5132.csv
Yellow Brick Road,US,1354.csv
Frank Spellman Classic,US,58.csv
MIA Classic,US,818.csv
Spring Fling,US,1803.csv
Loft Spring Fling 2019,US,3972.csv
Halloween Invitational,US,429.csv
HBC- Closed- Nanny McCarthy Meet,US,3966.csv
HDAC Winter Invite,US,1817.csv
LIFT 4 AUTISM,US,4947.csv
War Games 2015  Battle for PRs,US,373.csv
RWL Weightlifting Development Meet,US,1181.csv
Kentuckiana Spring Classic,US,415.csv
2019 USA Weightlifting National Youth Championships,US,3796.csv
The 64th Kanagawa Prefecture Weightlifting Competition,US,2488.csv
2019 CTS Youth Open,US,3782.csv
2015 Waimanalo Open,US,401.csv
DC Weightlifting Inter-Squad and AO Qualifier,US,1195.csv
2015 Southern Oregon Weightlifting Open,US,367.csv
MWL 90,US,4953.csv
Oly Concept's State Qualifier,US,4760.csv
Athletic Lab Winter Classic,US,2311.csv
15U Invitational,US,1618.csv
PFB Northwest Masters Showcase,US,2477.csv
Heroic Barbell Bridge City Open,US,5318.csv
Austin Poff Memorial,US,4006.csv
Star City Invitational,US,3769.csv
Badger State Games,US,2463.csv
LSUS Youth Qualifier,US,4012.csv
Golden West Invitational,US,398.csv
Big Bend Spring Classic 2021,US,4774.csv
2016 Winter Gain Train Invitational,US,2305.csv
American Open Qualifier,US,1624.csv
2nd Annual Lake Effect Lift Off,US,3033.csv
BUCKY CAIRO MEMORIAL CONTEST 2021,US,4984.csv
May Online Qualifier,US,5324.csv
Team Florida Gainesville Intrasquad Meet,US,3755.csv
Saturday Nitro III,US,1142.csv
Teton Elite Spring Fling,US,1156.csv
Tx state/national qualifier,US,3999.csv
2022 Spring Fling,US,5330.csv
FTP Christmas Classic,US,3741.csv
2018 Wilmington Open,US,3027.csv
Tampa Bay Area Classic 8,US,4748.csv
December Developmental Meet 2016,US,2339.csv
Ghostly Games Open,US,4990.csv
2013 Junior World Championships,US,1630.csv
Phillip & Springer Classic,US,3740.csv
2022 Lock and Load,US,5331.csv
The Praelium,US,3998.csv
Idaho LWC Developmental Meet #1,US,1157.csv
OTC Qualifier,US,1631.csv
Natural State Showdown,US,4991.csv
Freak Show Open,US,2338.csv
Tampa Bay Holiday Classic 2 & Keep Pulling Grand Prix Finals,US,4749.csv
Barbell Bash 2018,US,3026.csv
Mushtok Open 2021,US,4985.csv
Oklahoma Open,US,3032.csv
Arnold Weightlifting Championships,US,1625.csv
Iron Fest III,US,1143.csv
Mid-MN High School Open,US,3754.csv
NX Level Spring Open,US,5325.csv
Allsouth Barbell Invitational and Open,US,4013.csv
2017 La Coupe du Voyageur,US,2462.csv
Bars & Stripes,US,2304.csv
Out of Step Barbell Open #23,US,4775.csv
Oahu Open,US,399.csv
Pan Am Youth Championships,US,1619.csv
James Irwin,US,2310.csv
Mustang In House Meet Jan 2021,US,4761.csv
March Weightlifting Competition,US,3768.csv
Sayre Park 50th Anniversary Classic,US,4007.csv
Perception Weightlifting Open & Developmental Meet,US,5319.csv
Onaga Christmas Open,US,2476.csv
May 23 Last  Day School Invitational,US,1194.csv
OBC Invitational,US,400.csv
Pauline Open,US,3783.csv
RYPT Summer Classic,US,4952.csv
2015 Central Oregon Weightlifting Invitational,US,366.csv
Vulkan WeightliftingOpen,US,372.csv
2021 Ohio State Championship (National University Qualifier),US,4946.csv
6th Annual Jake Powers Invitational,US,2489.csv
Williams Weightlifting Club Comp,US,3797.csv
BGBB Tune Up,US,414.csv
The Lab Gym Summer Open,US,1180.csv
Reach Your Peak Weightlifting Meet,US,3967.csv
Bushwood Open,US,1816.csv
Cohen Weightlifting Classic,US,1802.csv
2015 Inner Strength Fall Meet,US,428.csv
Spring Invitational,US,3973.csv
Butte Barbell Club Winter Classic,US,3224.csv
The Big Boy Qualifier,US,1433.csv
2013 Sunshine State Games,US,819.csv
East Coast Gold Classic,US,59.csv
"2014 Trimountain Open, Junior, and Master Competition",US,1355.csv
UnCharted Barbell's Winter Weightlifting Classic,US,5133.csv
Larry Hanneman Memorial,US,2884.csv
A Very Krampus Kilofest,US,3542.csv
AZO Lift Off,US,2648.csv
Phoenix Weightlifting Open,US,5127.csv
LiftOberFest,US,2890.csv
Crown Club Meet 1,US,4239.csv
1Kilo Classic,US,3556.csv
The Keiki Open,US,1341.csv
University QT,US,1427.csv
ECG Senior Nationals Training Camp Invitational,US,3230.csv
Arkansas Championship Open,US,3218.csv
Left Coast in House Meet,US,4577.csv
2016 War of Westchester,US,2106.csv
Super Total Weekend,US,2660.csv
2020 Iron Born Open,US,4211.csv
ETSU Jim Meat,US,825.csv
2nd Auunal Whiterose Barbell Open,US,65.csv
Cleaning for College,US,1369.csv
Faction Spring Fling,US,831.csv
West Chester Summer Classic,US,71.csv
Last chance for MIA AO,US,2674.csv
Day of the Dead/Dia de Muertos Open,US,4205.csv
Lord of the Lifts: Episode V,US,4563.csv
2016 North Carolina State Championships,US,2112.csv
Open Olympic Lifting Meet,US,164.csv
Kilodelphia Lift-Off,US,4588.csv
BlackBox Summer Showdown 2017,US,2847.csv
Texas Barbell Christmas Classic,US,3581.csv
Lansing Healthy & Fit Expo (Open),US,602.csv
Infernal Open 2014,US,1396.csv
2014 B-Town Barbell Invitational,US,1382.csv
GrassIron Invitational,US,616.csv
2017 Puerto Rico Nationals,US,2853.csv
DWL Invitational,US,3595.csv
Kicking Kilos 2015,US,170.csv
Rhema Rumble,US,158.csv
VBW Friday Night Lights,US,3350.csv
Visalia Fall Lift-Off,US,1547.csv
Lilac Open,US,1221.csv
Pittsburgh Fall  Open Weightlifting Championships,US,3436.csv
West Michigan Muscle meet,US,4359.csv
Turkey Cup,US,5047.csv
The Weightlifting Classic,US,2728.csv
Colorado Weightlifting Club A.O. Series 3 Qualifier,US,3422.csv
2021 AUSTIN CITY INVITATIONAL CUP,US,5053.csv
OCU Closed Meet,US,1235.csv
TCA Summer Lift-Off,US,979.csv
MDUSA Fall Open,US,1553.csv
Madtown Snowed Out Open,US,3344.csv
2016 Harvest Open,US,2072.csv
Heartbreaker Qualifier,US,4403.csv
Southern Open,US,4365.csv
Kingfield Classic,US,2714.csv
Young Guns Invitational,US,789.csv
Blaze High School Open,US,951.csv
Emory Open,US,1209.csv
Team Spartacus Open 2012,US,945.csv
56th Golden West Opejn,US,4371.csv
ALLSOUTH Barbell Invitational,US,2700.csv
MiddleTennesseeBarbell Summer Open v.2,US,2066.csv
Open Dutch Weightlifting Championships,US,4417.csv
Nick Curry memorial/Holiday open,US,3378.csv
2014 Handle Barbell Open,US,1584.csv
Lift Lab Summer Open,US,3393.csv
2022 New York City Championships/Open,US,5084.csv
Independence Days Open 2018,US,2933.csv
2012 Baltimore Open,US,776.csv
Danica Rue Invitational,US,762.csv
Michigan Weightlifting State Championship,US,5090.csv
October Max Out,US,2927.csv
July 2018 Weightlifting League,US,3387.csv
1st Annual Harvest Classic,US,2099.csv
Record Breakers 2014,US,1590.csv
Goodland Open,US,992.csv
Team Chikara Developmental Meet #32,US,986.csv
A&R Memorial,US,5245.csv
New England Classic,US,3634.csv
Washington Open W/L Champs,US,1023.csv
2016 Gold Cup Challenge,US,1745.csv
Bluegrass Barbell Classic,US,3152.csv
Lead to Platinum Spring Meet,US,3146.csv
2020 Division Avenue open 3,US,4629.csv
Visalia Lift Off,US,2258.csv
Arkansas Open,US,1751.csv
Titans of Strength  Weightlifting Meet,US,1989.csv
PWA Championship,US,1037.csv
Tampa Bay Spring Classic 5,US,5251.csv
Oklahoma Open,US,3620.csv
Barbells and Brews - Sugar Creek,US,2516.csv
Iron Athlete Spring Open,US,5279.csv
Fall Classic 2019,US,4167.csv
PFP Liftmas Open,US,3608.csv
2nd Annual Bodo Athletics Weightlifting Meet,US,4601.csv
2017 Liberty Barbell Classic,US,2270.csv
The Weightlifting League 1,US,1779.csv
Pittsburgh Barbell Invitational - November 2020,US,4615.csv
2016 Danica Rue Invitational,US,2264.csv
Badger Weightlifting Open,US,2502.csv
Team Florida NE AO3 Qualifier,US,4173.csv
Fall Full-Lift Fantasy Festival,US,574.csv
Copa Basil  Etapa Paran 2019,US,4198.csv
VBW Friday Night Lights,US,5286.csv
Summertime In The LBwC 2021,US,4826.csv
2018 PWA Masters Championships,US,3191.csv
Vulkan Weightlifting Spring Open,US,1786.csv
Crown Town Throwdown III,US,212.csv
Midwest Open,US,206.csv
2016 Hercules Challenge Competition,US,1792.csv
Scottsdale Barbell Spring Fling,US,4832.csv
LAST CHANCE AO 1 Qualifier,US,3185.csv
ECU 2022 Pirate Liftoff,US,5292.csv
FWF First of the Year Open,US,560.csv
In House Winter Season Qualification Meet,US,3813.csv
Barbell Bash 2016,US,548.csv
Rochester Qualifier,US,1962.csv
Last Chance,US,1976.csv
2019 Doc Yogi Memorial,US,3807.csv
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,AUS,545.csv
VWA Open & Masters GP1,AUS,551.csv
Origins,AUS,2282.csv
Open Club Comp #2,AUS,1953.csv
IWF World Masters Championships,AUS,1947.csv
2020 Qld Club Challenge - Gympie - Round 1,AUS,2296.csv
Arnold International,AUS,586.csv
NTWA Open and Masters Competition,AUS,1012.csv
Uesaka QLD Club Challenge and League Round 1,AUS,1774.csv
Cliff Joyce Memorial,AUS,1006.csv
Olitek Australian Jun/Sen Championships,AUS,592.csv
States Masters & WWA Open,AUS,1748.csv
WTI Junior and U23 Championships & PC4,AUS,2241.csv
CWC_Physique Science QWA Club Challenge Round 3_Incorporating Cougars Cup,AUS,2533.csv
VWA School League Round 4,AUS,747.csv
Barwon Open & Barwon Club Youth GP3,AUS,753.csv
Physique Science Qld Club Challenge Round 1 – Burleigh Barbell Club,AUS,2080.csv
QWA League Round 1,AUS,2094.csv
IWF World Junior Championships,AUS,1562.csv
NTWA Open Competition,AUS,155.csv
JME Qld Club Challenge Round 2 – CQ Mavericks,AUS,633.csv
Body Express Club Competition,AUS,2876.csv
Italian Championships,AUS,2862.csv
Triumph Club Competition,AUS,169.csv
"QWA State U13, U15 & Youth Championships",AUS,2692.csv
JME Qld Club Challenge- Toowoomba,AUS,97.csv
JME Qld Club Challenge- Toowoomba,AUS,83.csv
2017 Masters Championships,AUS,1402.csv
SAWLA/ SAWC Open & State Masters Round 3,AUS,196.csv
Open Club Competition 3 / Novice Competition ,AUS,1364.csv
Weightlifting ACT Novice Meet #2 2015,AUS,828.csv
NSW Weightlifting Open Competition,AUS,1370.csv
Open Competition & Bruce Walsh Memorial,AUS,182.csv
